Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
7,54.33333,0,0,9,619.5333,0,0.025,0,0,10,4,5,3,11,2,0,0
5,87.8,0,0,38,842.4236,0,0.01138211,52.28594,0,10,1,1,1,2,2,1,1
7,58.6,0,0,20,585.8833,0.0173913,0.04463768,0,0,7,1,1,1,4,2,1,0
0,0,0,0,12,599.6133,0,0.02083333,0,0,11,2,2,4,20,2,1,0
2,190.4,1,274,39,1321.853,0.00952381,0.01825397,0,0,8,2,2,8,4,2,0,0
0,0,0,0,5,60.9,0.04,0.12,0,0,8,1,1,1,3,2,0,0
0,0,0,0,8,321.2333,0,0.0125,0,0,7,3,5,1,1,2,0,0
2,213.6,4,108,19,989.3333,0.02916667,0.0375,0,0,6,1,1,1,2,2,1,0
14,293.6333,3,11.5,182,3539.945,0.01020942,0.03352499,0.7020868,0,8,2,5,1,1,2,0,0
2,7,0,0,15,533.11,0.01111111,0.05,4.307627,0,11,2,2,1,3,2,0,0
1,22.2,0,0,16,694.455,0,0.001470588,54.91912,0,9,2,2,7,2,0,0,1
0,0,0,0,4,6,0.1,0.15,0,0,6,2,2,2,4,2,0,0
0,0,0,0,16,709.4,0.1125,0.1458333,0,0,8,2,2,9,1,2,0,0
8,126,1,13.4,13,217.7167,0.03333333,0.062,0,0,10,2,2,1,13,2,0,0
4,54.93333,0,0,35,1126.667,0,0.005952381,28.32887,0,7,2,2,7,2,2,0,0
0,0,0,0,6,1054.3,0.06666667,0.1,0,0,7,2,12,6,3,2,0,0
1,27.2,0,0,21,1003.658,0.01052632,0.01906433,0,0,10,3,2,4,20,2,0,0
6,322.35,0,0,33,1845.395,0,0.009714286,39.42557,0,7,2,2,1,1,2,0,1
1,52.4,0,0,13,447.2,0,0.007692308,42.30392,0,8,1,1,1,20,2,1,1
9,96.18667,1,35.2,63,1345.137,0.02916667,0.05328704,2.10185,0,7,2,2,9,13,2,0,0
16,254.2532,3,223.15,221,6606.727,0.005533063,0.01656137,4.083948,0,10,4,1,4,1,2,0,1
4,169.2,0,0,14,315.4667,0,0.01111111,34.75023,0,7,2,2,1,2,2,1,1
3,86.95,6,173.2,17,481.31,0,0,27.69501,0,11,2,2,9,20,0,0,1
5,49.8,0,0,32,955.3333,0.01875,0.0390625,0,0,8,2,2,1,13,2,0,0
2,15,0,0,11,223.4667,0,0.02857143,0,0,9,2,2,3,6,0,1,1
0,0,1,0,17,982.7576,0.0125,0.03541667,0,0,9,2,5,2,1,2,0,0
2,298.2,0,0,48,1850.117,0.004081633,0.004421769,7.562922,0,11,1,1,2,2,2,1,1
4,275.1,1,16.6,229,6984.612,0.01712644,0.02175524,0.7809058,0,8,3,2,8,13,2,0,0
1,29.2,1,322.4,10,126.9333,0.01428571,0.03690476,13.5942,0,9,2,2,1,2,2,0,1
2,53.4,0,0,3,66.4,0,0.04,0,0,10,1,1,4,3,2,1,0
2,46.4,0,0,30,2559.433,0.02758621,0.06436782,0,0,9,3,2,6,1,2,1,0
5,118.9,4,380.7,4,188.4,0,0.006666667,0,0,10,4,2,1,4,2,0,0
11,169.8833,2,160.4,25,489.15,0.0125,0.0171875,0,0,8,3,2,3,5,2,1,0
1,0,0,0,10,645.2,0.03,0.05,0,0,7,3,2,4,1,2,0,0
1,12,0,0,4,63.4,0,0.04,0,0,10,1,8,6,20,0,0,0
1,21.2,0,0,0,0,0.05,0.1,0,0,10,1,1,1,5,2,0,0
1,26.2,0,0,13,245.1667,0,0,58.92418,0,8,2,5,3,4,0,0,1
4,206.0667,0,0,9,113.4333,0,0.01818182,0,0,10,2,2,1,6,2,0,0
1,3,0,0,24,342,0.024,0.048,0,0,10,2,2,1,1,2,0,0
0,-1,0,-1,1,-1,0.2,0.2,0,0,11,2,2,1,13,2,0,0
10,264.9,1,14.8,24,718.9567,0,0.003448276,0,0,10,3,2,1,4,2,0,0
0,0,0,0,113,1341.633,0.004804805,0.01184685,0,0,7,2,2,1,13,2,0,0
0,0,0,0,22,641.5167,0.00952381,0.00952381,34.52221,0,10,1,1,1,2,2,0,0
0,0,0,0,17,477.7167,0,0,0,0,9,2,2,6,2,0,1,0
1,29.2,0,0,13,199.2844,0,0,0,0,7,1,1,1,4,2,0,0
7,101.0833,0,0,26,349.1167,0.006060606,0.02348485,39.41925,0,8,2,4,3,4,2,0,0
0,0,0,0,4,166.9,0,0,0,0,8,3,2,4,4,0,0,0
0,0,0,0,1,0,0.2,0.2,0,0,10,3,2,2,3,0,1,0
1,39.2,0,0,26,1210.918,0.01481482,0.01481482,2.480025,0,11,4,2,1,1,2,0,1
6,333.54,0,0,12,568.1,0,0.0125,19.63031,0,11,2,4,5,2,0,0,1
12,569.825,0,0,127,6065.016,0.006716418,0.009265038,0.1521674,0,8,1,1,2,4,2,0,1
4,48.8,0,0,11,344.8,0.01538462,0.0543956,0,0,10,3,2,1,4,2,1,0
15,304.5833,0,0,33,761.2233,0.007619048,0.02079365,0,0,10,3,2,1,3,2,1,0
1,18.2,0,0,17,225.68,0,0.003703704,0,0,11,2,10,1,2,2,0,0
0,0,0,0,2,34.2,0,0.1,0,0,9,2,2,1,2,2,0,0
2,28.2,0,0,7,212.5,0,0.007407407,94.01683,0,11,2,2,3,2,0,1,1
2,82.6,6,316,34,1446.733,0,0.002439024,0,0,10,4,1,4,2,0,1,0
5,39.8,2,239.8,216,14577.08,0.002739726,0.01336885,0.888486,0,8,2,2,3,13,2,0,0
0,0,0,0,3,35.4,0,0.06666667,0,0,11,1,1,1,1,2,0,0
1,0,0,0,3,178.5,0,0.06666667,8.049586,0,9,2,6,2,1,2,0,0
3,81.4,0,0,18,240.3,0,0.03043478,0,0,8,2,2,1,6,2,0,0
0,0,1,0,45,1165.84,0,0.03404255,7.19882,0,10,2,2,5,1,2,0,1
0,0,0,0,10,421.6,0,0.01111111,0,0,11,1,1,1,4,2,0,0
3,48.4,0,0,137,3004.628,0.002380952,0.01175015,0,0,10,2,4,9,2,2,0,0
1,11.1,0,0,48,830.3143,0.004347826,0.01761905,0,0,11,1,1,1,3,2,0,0
2,53.85,0,0,2,161.2,0,0,0,0,8,2,4,3,1,2,0,0
0,0,0,0,14,598.4333,0.01428571,0.03571429,0,0,7,2,4,9,3,2,0,0
8,89.9,3,20,84,1854.916,0.004210526,0.01238597,3.170426,0,7,2,2,7,1,2,0,0
2,23.2,0,0,5,59.4,0,0.00952381,32.73373,0,11,2,4,4,5,0,0,0
1,29.2,0,0,0,0,0,0.06666667,0,0,11,1,1,4,2,2,1,1
0,0,0,0,3,27.2,0.1333333,0.1333333,0,0,10,3,2,4,1,2,0,0
2,27.46667,3,245.8,28,524.06,0.02,0.05466667,20.426,0,10,2,2,7,1,2,0,1
5,419,0,0,14,362.103,0.02291667,0.02197917,3.164088,0,7,3,2,3,2,2,1,1
0,0,0,0,14,422.1333,0.07142857,0.1033333,0,0,7,3,2,4,3,2,1,0
2,61.48,0,0,40,797.0033,0,0.01253909,10.20778,0,10,2,2,3,2,2,0,0
6,268.95,2,153,139,5286.588,0.002959159,0.01820989,0,0,11,1,1,1,3,2,0,0
9,178.52,3,183.2667,7,205.8567,0,0.03555556,0,0,7,2,2,1,2,0,0,0
2,175.2,0,0,60,1635.467,0.006557377,0.0147541,0,0,11,2,5,7,3,2,0,0
4,228.72,0,0,4,154.9,0,0.008333333,0,0,10,1,8,1,11,0,0,0
3,80.6,0,0,37,936.4167,0,0.005128205,0,0,7,1,1,4,2,2,1,0
8,146.5333,0,0,107,3739.636,0,0.009316239,2.551141,0,10,2,2,3,2,2,0,0
0,0,1,297.2,8,320.2667,0,0.04444444,17.79528,0,10,2,2,1,20,2,0,1
8,101.1429,0,0,109,1370.128,0.004512398,0.01969832,0,0,7,2,2,1,3,2,0,0
11,201.84,0,0,48,2074.402,0,0.01607143,7.248758,0,8,2,7,3,1,2,0,0
1,129.36,0,0,6,341.36,0,0.0625,11.27546,0,11,2,5,3,1,2,0,0
7,142.35,0,0,73,3566.993,0,0.003947368,23.15074,0,10,2,5,3,5,0,0,1
0,0,0,0,10,349.1111,0.02,0.02,88.39171,0,10,3,2,1,20,2,1,1
1,32.2,0,0,32,396.4714,0.02121212,0.05068871,0,0,7,1,1,2,3,2,1,0
3,55.33333,0,0,4,420,0.0125,0.0625,0,0,8,1,1,4,3,2,0,1
9,103.9333,0,0,16,172.1333,0.012,0.049,0,0,10,1,1,1,2,2,0,1
21,157.8883,3,84.8,170,3888.279,0,0.004514952,0,0,11,2,2,7,2,2,0,0
0,0,0,0,31,641.6559,0,0.005376344,60.04473,0,9,1,1,4,2,0,0,1
4,82.46667,0,0,10,153.9,0.01666667,0.01666667,0,0,7,3,2,6,4,2,0,1
0,0,0,0,7,296.7667,0,0,0,0,8,1,8,7,3,2,0,0
0,0,0,0,2,19.2,0.1,0.15,0,0,9,3,2,3,1,2,0,0
1,94.8,0,0,6,223.1,0,0.00952381,0,0,9,5,11,8,14,2,0,0
1,21.2,0,0,24,1123.247,0,0.0173913,30.04922,0,9,2,2,3,2,2,0,1
2,69,0,0,51,2103.629,0,0.01538462,40.65973,0,9,2,2,4,13,2,0,1
8,115.2,1,11,18,436.6,0.008695652,0.008695652,0,0,11,2,2,7,2,2,0,0
4,118.8,0,0,11,805.5,0,0.03333333,0,0,10,1,1,9,3,2,0,0
0,0,0,0,11,199.5,0.1272727,0.1424242,0,0,7,3,2,1,1,2,0,0
8,296.86,8,179.5,157,16093.31,0.007903295,0.02724745,2.051882,0,6,2,2,1,5,2,1,0
0,0,0,0,3,135,0,0.06666667,0,0,6,1,1,6,1,2,1,0
11,361.6,4,112.6,12,147.7333,0.05714286,0.05555556,0,0,8,3,2,1,3,2,0,0
7,61.08,0,0,39,1324.85,0,0.01627907,0,0,10,2,2,1,4,2,0,0
6,71.5,0,0,79,1854.26,0.039,0.06880303,2.852037,0,7,2,2,9,1,2,0,0
0,0,0,0,14,1049.05,0,0.01666667,0,0,11,3,2,1,20,2,0,0
10,168.9067,2,18.4,36,853.8503,0,0.007751938,5.647994,0,10,3,2,3,2,2,1,0
2,42.4,0,0,5,163.2,0,0.02857143,20.71678,0,8,2,10,3,3,2,0,1
5,34.44242,0,0,103,1843.759,0,0.019613,0,0,6,2,4,1,2,2,1,0
1,7,2,15,17,2269.9,0,0.01904762,0,0,7,2,2,3,4,2,0,1
7,99.8,5,466.4,28,839.7333,0.001754386,0.009231412,0,0,11,2,2,3,1,2,0,1
0,0,0,0,1,1195.8,0,0,0,0,8,2,2,7,13,2,0,0
0,0,0,0,37,856.2,0.05225225,0.1085586,0,0,9,2,2,2,1,2,0,0
2,43.2,1,32.2,202,13842.46,0.01804878,0.05015563,0,0,9,2,4,7,1,2,0,0
2,56.4,1,0,72,2101.468,0.006140351,0.02998696,0,0,8,1,1,2,2,2,0,0
3,84.5,0,0,346,12541.78,0.001709402,0.006473478,5.177107,0,8,2,2,3,1,2,1,1
0,0,0,0,80,1566.333,0.005,0.02791667,0.720181,0,9,2,2,6,1,2,0,1
1,28.2,0,0,35,942.6879,0.01714286,0.03544218,8.435207,0,9,1,1,1,2,2,1,0
1,20.2,6,226,76,1308.573,0.0326115,0.05440793,0,0,6,3,2,6,2,2,0,0
2,58.4,0,0,24,589.8,0.03209877,0.05617284,1.696969,0,9,2,2,1,1,2,1,0
0,0,0,0,7,159.2,0.08571429,0.1285714,0,0,8,3,3,3,1,2,1,0
3,40.55,0,0,10,151.0818,0.008333333,0.03888889,0,0,7,2,2,1,5,0,0,0
1,23.2,0,0,3,397.8,0,0,0,0,8,2,2,1,4,2,0,0
0,0,0,0,2,31.2,0,0.1,0,0,8,3,2,1,3,2,0,0
0,0,0,0,18,481.4,0.06851852,0.09160494,0,0,8,3,2,3,3,2,0,0
11,471.6267,4,235.6,22,883.12,0.006451613,0.01819686,19.43796,0,9,3,2,3,4,2,0,0
2,241.6,0,0,28,920.7,0,0.01555556,0,0,11,1,8,3,20,2,0,0
0,0,0,0,16,336.3,0.0125,0.025,0,0,7,2,2,7,1,2,0,0
4,65.4,0,0,23,1954.4,0,0.006666667,15.13596,0,8,2,2,3,2,2,0,0
4,12,0,0,28,580.65,0,0.01666667,0,0,7,1,2,1,4,2,0,0
0,0,0,0,13,323.3,0.08461539,0.1025641,0,0,6,3,2,1,1,2,0,0
4,60.2,0,0,8,132.8,0,0.009090909,0,0,10,1,1,1,2,2,0,0
7,56.3,0,0,11,353.9,0.025,0.04375,10.02471,0,10,2,2,2,1,2,0,0
3,117.8,0,0,62,2032.397,0.005230769,0.01881429,0,0,9,3,2,6,4,2,0,0
0,0,0,0,6,66.9,0,0.02,0,0,11,3,2,1,2,0,0,0
0,0,0,0,20,1413.769,0.025,0.03847222,0,0,6,1,2,3,1,2,1,0
9,179.3786,0,0,8,131.9786,0,0.0025,0,0,9,2,2,1,5,0,0,0
0,0,3,135,32,804.1899,0.02994652,0.03546327,4.027998,0,10,1,1,6,2,2,1,0
3,98.6,0,0,7,131.8,0,0.02,88.84365,0,10,2,2,7,2,2,0,1
3,29.44,1,0,4,15.24,0,0.03958333,0,0,9,2,2,8,2,2,0,1
6,158.6705,1,430.2,146,5602.007,0.002671513,0.00935218,6.711291,0,11,2,10,7,2,2,0,1
2,24.2,0,0,8,530,0,0.04444444,0,0,8,1,8,1,2,2,0,0
1,27.2,0,0,71,1722.721,0.005555556,0.03402778,0,0,7,2,2,7,1,2,1,0
2,20.2,0,0,7,114.5333,0,0.05,0,0,10,2,2,1,1,2,0,0
0,0,0,0,22,657.42,0.02121212,0.0469697,0,0,7,3,2,3,4,2,1,0
3,356.6,0,0,39,589.2511,0.001282051,0.01013322,0,0,7,1,1,4,4,2,0,0
2,24,0,0,37,1391.106,0.001315789,0.01505848,0,0,9,1,1,2,2,2,0,0
0,0,0,0,4,67.6,0.125,0.1333333,0,0,7,3,2,1,4,2,0,0
1,249.8,2,722.9,8,2219.583,0,0,0,0,11,2,4,4,2,0,0,0
8,315.8457,4,382.4,31,1314.112,0.01428571,0.01351801,37.53469,0,10,1,1,1,4,2,0,1
1,0,2,6,9,195.1667,0,0.06666667,0,0,6,4,2,3,4,2,0,0
1,15.1,0,0,9,248.05,0,0.01875,0,0,9,3,2,4,4,0,0,0
4,19.8,0,0,2,10,0.0125,0.03416667,0,0,9,1,1,6,5,0,1,1
0,0,0,0,6,0,0.2,0.2,0,0,6,3,2,7,13,2,0,0
0,0,0,0,37,1530.007,0,0.005555556,0,0,10,2,2,2,2,2,1,0
0,0,0,0,47,1423,0.004347826,0.01376812,0,0,9,2,2,7,1,2,0,0
2,34.2,0,0,5,63.4,0,0.02857143,0,0,7,4,1,2,2,0,0,0
4,143.0667,1,6.5,74,1294.405,0.002666667,0.01066667,0,0,8,2,2,3,1,2,1,0
4,65.68,1,42.4,12,285.68,0.01538462,0.03846154,0,0,8,2,6,4,3,2,1,0
2,115.2,0,0,7,211.1,0,0,0,0,7,2,2,2,2,0,1,0
0,0,0,0,4,159.2,0.05,0.06666667,0,0,6,3,2,5,13,2,1,0
1,0,3,69,15,352.875,0,0.05555556,0,0,8,2,2,3,2,2,0,0
7,140.9,1,18.2,20,318.7667,0,0.009876543,0,0,10,2,2,3,2,0,0,0
1,11,0,0,2,51.06667,0,0,0,0,6,2,2,9,6,2,0,0
3,32,0,0,15,276.3667,0,0,55.821,0,9,2,4,1,2,0,0,0
3,66.33333,0,0,12,368.68,0.04,0.08444444,21.24192,0,11,2,2,1,2,2,0,1
2,12.1,0,0,4,38.3,0.00952381,0.06666667,0,0,11,1,2,1,5,2,0,0
7,98.73333,2,229.8,151,4249.12,0.01340278,0.04116667,5.885956,0,7,2,5,3,3,2,0,0
0,0,0,0,62,944.4056,0,0.0155914,0,0,6,1,1,7,3,2,0,0
0,0,0,0,4,72,0,0,35.34967,0,9,3,2,3,2,2,1,1
0,0,0,0,2,107.8,0,0.1,0,0,8,2,2,5,13,2,0,0
1,64.4,0,0,22,2364.65,0,0.04347826,0,0,10,2,2,1,2,2,0,0
3,145.2,0,0,28,425.0969,0,0.002380952,0,0,10,3,2,7,11,0,1,0
0,0,0,0,19,528.25,0,0.005263158,0,0,9,2,2,5,2,2,0,0
0,0,0,0,14,276.35,0,0.007142857,0,0,6,1,1,1,2,2,0,0
2,24.2,0,0,3,52.4,0,0.04,0,0,9,2,2,3,5,0,0,0
0,0,0,0,32,905.1,0,0,83.80838,0,10,2,2,6,2,0,0,1
0,0,0,0,12,274.75,0,0.03055556,0,0,11,2,2,1,1,2,0,0
1,8,0,0,47,1459.577,0.01041667,0.01763889,0,0,10,1,1,3,3,2,0,0
2,58.4,0,0,84,3528.691,0.01577381,0.03990079,0,0,6,2,2,1,1,2,0,0
0,0,0,0,6,351.4,0.06666667,0.1,0,0,6,2,2,1,3,2,0,0
3,184.7333,0,0,106,4590.382,0.001851852,0.00287037,3.960939,0,8,2,2,9,2,2,0,1
0,0,0,0,3,60.4,0,0.06666667,0,0,9,1,1,1,5,2,0,0
5,75.66349,0,0,4,35.92778,0,0.05648148,0,0,10,2,5,7,2,2,0,0
2,49.4,0,0,45,1526.141,0,0.004444444,117.6166,0,9,2,2,3,2,2,1,1
1,50.4,0,0,49,1463.48,0.004081633,0.01564626,24.68625,0,6,2,2,9,1,2,0,0
4,123.4,0,0,38,585.37,0.01794872,0.03333333,0,0,7,1,1,3,3,2,1,0
0,0,0,0,7,211.6333,0,0,28.8012,0,8,1,1,1,5,0,0,1
1,10,0,0,23,271.5786,0,0.008333333,0,0,8,2,2,4,1,2,0,0
6,432.2,0,0,30,363.6776,0.003030303,0.01401898,12.19588,0,10,1,1,3,2,2,0,1
2,139,0,0,5,274.7,0,0.01428571,0,0,7,1,1,5,2,0,0,0
11,251.3091,2,1655.4,80,1249.048,0.003571429,0.01374373,8.517221,0,9,3,2,4,2,2,1,0
0,0,0,0,13,261.8,0.01538462,0.08461539,0,0,9,1,1,1,3,2,0,0
0,0,0,0,5,89.86667,0.04,0.06,0,0,7,3,2,5,4,2,1,0
2,36.4,0,0,3,28.2,0,0,55.89979,0,9,1,1,3,2,0,0,0
0,0,0,0,3,54.4,0.06666667,0.1333333,0,0,7,3,2,4,3,2,1,0
3,113.1,0,0,17,237.6067,0,0.03333333,94.1036,0,10,1,1,2,4,2,0,1
3,38.3,0,0,18,929.2,0,0.01088435,0,0,7,2,2,5,2,2,1,0
2,43.73333,0,0,19,158.9333,0,0.003741497,0,0,6,1,1,6,2,2,0,0
10,131.34,2,38.2,102,6684.521,0.002181818,0.01736364,4.215364,0,9,2,2,5,1,2,0,0
7,136.5,1,42.4,120,7604.398,0.01576227,0.03067523,3.996742,0,7,2,2,2,1,2,1,1
4,275.1,2,43.4,31,1108.653,0.006060606,0.01212121,0,0,9,3,2,1,13,2,1,0
0,0,0,0,31,2285.2,0.006451613,0.04516129,0,0,11,2,2,9,1,2,0,0
11,385.5667,0,0,54,1256.293,0.01034483,0.01436782,0,0,10,2,2,7,3,2,0,0
4,59.53333,0,0,13,183.65,0,0.01176471,0,0,9,2,2,9,2,0,0,0
0,0,0,0,8,232,0,0.025,0,0,7,1,2,1,2,2,1,0
1,54.4,0,0,1,101.2727,0,0.007042254,0,0,9,2,2,4,2,2,0,0
2,64.4,0,0,15,443.5667,0,0.00625,166.3736,0,6,1,1,1,5,0,1,0
2,31.2,2,468.4,15,1388,0.003703704,0.06333333,12.13602,0,7,2,2,5,3,2,1,0
0,0,0,0,17,557.4,0,0.01111111,83.93274,0,9,2,2,2,2,0,1,1
3,16,0,0,24,1004.383,0,0.02307692,0,0,6,2,2,4,13,2,0,0
1,0,0,0,11,113.8,0.08333333,0.1166667,0,0,11,2,4,1,3,2,0,1
0,0,0,0,9,249.41,0.02222222,0.005128205,0,0,11,1,2,1,4,2,0,0
7,119.4,0,0,16,743.5314,0.01,0.02,35.35632,0,9,1,1,8,4,2,0,0
3,23.2,0,0,24,809.4333,0.0128,0.02133333,0,0,8,3,2,1,3,2,1,0
1,22.2,2,44.4,37,400.8,0.005128205,0.002564103,0,0,10,2,10,1,2,2,0,0
3,82.95714,0,0,28,951.4413,0.0137931,0.02586073,0,0,10,3,2,1,2,2,0,0
1,2,0,0,5,86.6,0,0.1,0,0,9,3,2,3,2,2,0,0
0,0,0,0,2,30.4,0,0.06666667,21.47899,0,10,1,8,6,20,2,1,1
0,0,0,0,6,339.5,0,0.01666667,124.9046,0,11,2,6,9,20,0,0,1
0,0,0,0,27,1010.633,0,0.01296296,0,0,6,2,2,1,2,2,0,0
1,68.6,1,29.2,97,4318.668,0.002520046,0.01378418,0,0,7,2,4,2,2,2,1,0
1,4,1,10,274,5876.459,0.002431163,0.01324055,0,0,10,2,2,9,2,2,0,0
3,60.4,0,0,4,25.8,0,0.04,0,0,7,1,1,3,4,0,0,0
2,89.33333,0,0,22,502.5083,0,0.01869565,0,0,9,3,2,2,2,2,1,0
2,66.26667,1,348.6,6,233.1667,0.04444444,0.04666667,11.12205,0,10,3,2,3,7,2,0,0
7,98.46667,0,0,13,257.9333,0,0.016,0,0,9,2,2,3,4,2,0,0
0,0,0,0,4,236.8,0,0.05,36.26142,0,10,2,2,3,1,2,0,1
7,667.25,0,0,4,101.8,0,0.01,0,0,7,3,2,6,2,2,1,0
0,0,0,0,13,266.8,0,0.01538462,0,0,7,2,5,7,4,2,0,0
6,206.03,0,0,129,3778.345,0.01068702,0.02461166,2.16947,0,10,2,2,1,3,2,0,1
3,82.6,0,0,33,598.7611,0,0.007843137,0,0,9,2,2,2,1,2,0,0
13,498.9,0,0,221,3111.362,0,0.006020558,5.26819,0,10,2,5,4,2,2,0,0
2,109.8,0,0,32,897.3619,0.005882353,0.03562092,0,0,9,2,10,4,2,2,0,0
8,115.7,0,0,24,2159.5,0,0.02285714,0,0,9,2,2,5,2,2,0,0
15,149.0316,2,1529.2,23,2128.705,0.005714286,0.02042594,16.19732,0,10,2,2,2,20,2,0,0
2,20.2,0,0,14,1261.317,0,0.009183673,0,0,8,2,2,1,5,2,0,0
3,86.1,2,28.4,2,5,0,0.03333333,0,0,7,2,2,1,5,0,0,0
0,0,0,0,1,0,0.2,0.2,0,0,8,2,2,1,4,2,1,0
0,0,0,0,2,48.4,0,0,34.03998,0,9,2,2,4,1,2,0,1
11,903.7,1,26.2,109,3297.491,0.006140351,0.01028115,3.870588,0,10,3,2,6,1,2,0,0
0,0,0,0,7,431.5333,0,0.007142857,0,0,10,2,2,1,2,2,0,0
1,73.6,1,31.2,52,1761.157,0.003703704,0.01831276,0,0,9,2,2,1,1,2,0,0
0,0,0,0,1,0,0.2,0.2,0,0,10,1,1,1,1,0,1,0
2,28.2,0,0,12,271,0,0.01428571,0,0,8,1,8,4,6,2,0,0
9,236.8,0,0,240,5523.927,0,0.001197045,20.62387,0,10,2,5,4,20,2,0,1
2,24.13333,0,0,19,263.7129,0,0.00125,0,0,10,3,2,1,2,2,0,0
3,23,0,0,3,1225.2,0,0.04,10.99902,0,9,2,2,1,1,2,1,1
0,0,0,0,4,98.6,0,0.05,0,0,7,2,2,5,1,2,0,0
3,80.6,2,112.8,10,390.2,0,0.01538462,0,0,10,2,5,3,20,2,0,0
0,0,0,0,8,272.9,0.05,0.075,0,0,10,1,1,1,1,0,0,0
6,82.01111,2,211.6,162,6117.814,0,0.003964551,22.36033,0,9,2,2,1,6,2,0,0
14,416.2,0,0,90,8024.509,0.008247423,0.03204825,10.31931,0,9,3,2,8,2,2,0,0
0,0,0,0,4,18.2,0.15,0.15,0,0,9,3,2,1,13,2,0,0
7,125.4533,1,44.4,54,2240.997,0.02711864,0.04305085,21.74067,0,7,2,2,6,1,2,0,1
3,319.4,1,251.8,53,2525.308,0,0.01060606,52.97842,0,7,2,2,9,4,2,0,1
4,117.8,0,0,12,267.8,0.025,0.04375,0,0,9,3,2,3,13,2,0,0
2,126,1,6,47,1101.803,0,0.002721088,4.406578,0,11,2,2,1,4,2,0,0
1,4,0,0,28,877.6667,0,0.003571429,0,0,11,2,2,9,2,0,1,0
0,0,0,0,19,401.9,0.05614035,0.09298246,0,0,8,1,1,2,1,2,0,0
7,114.2,0,0,26,360.1817,0,0.008800253,0,0,11,1,1,1,2,2,0,0
0,0,0,0,19,923.22,0,0,0,0,8,1,1,1,4,2,0,0
2,165.2,0,0,36,983.425,0,0.01052632,0,0,8,2,4,8,6,0,1,0
0,0,0,0,8,41.13333,0.025,0.0625,0,0,7,2,2,9,1,2,0,0
2,191.4,0,0,7,789.5333,0.025,0.0375,0,0,11,3,3,3,5,2,1,0
14,484.4616,2,14,33,898.4916,0.004269006,0.03466118,0,0,9,1,8,1,3,2,0,0
15,419.1795,0,0,110,10278.9,0.0128,0.02480939,14.40306,0,10,2,2,3,3,2,0,0
4,149.95,0,0,1,57.4,0,0.04,0,0,7,1,8,1,5,2,0,0
5,36.86667,0,0,123,3886.823,0.002090592,0.0155633,0,0,6,2,2,1,4,2,0,0
3,79.6,0,0,28,627.6543,0.007142857,0.008214286,0,0,9,1,2,2,2,2,0,0
0,0,0,0,2,16.2,0,0.1,0,0,10,1,1,1,2,0,0,0
5,69.6,3,53,6,92.7,0,0.02,0,0,7,2,6,1,3,0,1,0
2,58.4,0,0,54,3708.393,0.002631579,0.02046784,11.70316,0,9,4,2,9,13,2,0,1
3,202.1333,0,0,23,721.1833,0,0.008,0,0,9,1,1,1,2,0,0,0
0,0,0,0,3,132.4,0,0.03333333,0,0,6,3,2,1,1,2,0,0
1,34.3,0,0,22,722.1333,0.01818182,0.045,0,0,9,2,2,8,1,2,0,0
0,0,3,27.6,11,1167.187,0.03076923,0.04038461,0,0,6,3,2,2,2,2,0,0
3,70.93333,3,560,16,810.8333,0,0.02807017,9.163038,0,7,2,2,1,2,2,0,0
13,243.65,0,0,20,234.0167,0.016,0.022,0,0,10,2,2,1,2,2,0,0
0,0,0,0,6,252.3,0,0,22.15399,0,11,1,1,7,3,2,0,1
10,170.15,0,0,11,71.35,0,0.002352941,0,0,8,2,2,1,2,0,0,0
0,0,0,0,83,1543.423,0.02804878,0.05772358,10.15253,0,9,2,6,4,1,2,0,0
1,134,0,0,21,1429.617,0,0.00952381,0,0,11,1,1,2,2,0,0,0
0,0,0,0,16,2214.667,0,0.003921569,92.90418,0,10,2,2,1,2,0,0,1
2,67.5,2,100.2,17,1770.8,0.02631579,0.03508772,0,0,11,2,2,2,2,2,0,0
0,0,0,0,1,0,0.2,0.2,0,0,6,2,4,9,3,2,0,0
1,30.2,0,0,20,293.0333,0.01904762,0.02539683,9.775217,0,11,1,2,1,1,2,0,0
3,49.2,0,0,17,300.7667,0.004761905,0.02222222,0,0,7,1,1,3,4,2,0,0
2,81.6,1,0,32,2230.6,0.0125,0.023125,0,0,7,2,2,9,1,2,0,0
3,98.1,2,28.2,130,4994.848,0.0197995,0.03682595,0,0,9,2,2,4,1,2,1,0
2,67,0,0,8,533.3,0,0.01666667,0,0,9,3,2,9,2,0,0,0
10,706.5567,0,0,53,1572.817,0.007017544,0.02494827,0,0,11,3,2,1,1,2,0,0
0,0,2,5,5,122.4,0.02857143,0.04285714,0,0,7,3,2,2,4,2,1,0
0,0,0,0,18,426.0667,0,0.03333333,0,0,7,2,2,1,3,2,0,0
0,0,0,0,16,161.15,0.1,0.125,0,0,8,3,2,3,13,2,0,0
2,88.6,0,0,59,458.61,0.006779661,0.007605389,0,0,8,3,2,1,4,2,1,0
7,155,0,0,20,252.9833,0.008333333,0.025,0,0,10,2,2,1,3,2,0,0
0,0,0,0,135,7091.698,0.01925926,0.03796473,0,0,9,2,2,2,3,2,0,0
5,49.2,4,379,5,74.6,0,0.01818182,8.326728,0,9,2,2,8,2,0,0,0
